x,t,curvature,PIP3,LifeAct,NAP,PI34P2,PI45P2,PTEN,Myo1B,Myo1E,Coronin,Carmil,ArpB,PI4P
3.8,-27,0.0238699397743451,1.21695773681382,1.22481576691495,0.955232835409979,1.15118929656485,NaN,1.08837957952104,1.29165171827246,0.977271739145174,1.08412677103092,NaN,NaN,NaN
3.8,-24,0.0228835956664376,1.27312457833029,1.25894497730953,0.936991527922598,1.08131075861049,NaN,1.17977581588942,1.3801980082876,1.02165050451987,1.17956805569305,NaN,NaN,NaN
3.8,-21,0.0232756653860655,1.3600572665706,1.04873480767277,0.9195804374311,1.02545740868898,NaN,1.09698235792748,1.46026057580915,1.05912386680647,1.10405932007002,NaN,NaN,NaN
3.8,-18,0.0166358048946123,1.48460976921406,1.03951792429097,0.971086679330649,0.999500746643772,NaN,1.09279223575176,1.62492796521107,1.01738126381278,1.11115442845981,NaN,NaN,NaN
3.8,-15,0.0199753878519009,1.46360162908454,0.97873784557758,0.986813238178398,0.944364146644898,NaN,0.951026419320969,1.28707434159673,1.0254061309341,1.09580708869408,NaN,NaN,NaN
3.8,-12,0.0310424926704434,1.37622532686744,0.971791192624406,1.02514853271178,1.00673954744363,NaN,0.82998423826195,1.21456939673424,0.994469978404903,0.973698775585278,NaN,NaN,NaN
3.8,-9,0.0345512773234157,1.29395310892544,1.05218767649916,0.977751239910561,1.06911494824237,NaN,0.79246356349353,0.981209136596256,0.981114810807996,0.860629783032554,NaN,NaN,NaN
3.8,-6,0.0424827621029915,1.38195029189227,1.08607973521417,0.971750769029448,1.1314903490411,NaN,0.805058057191625,0.923442294081728,1.0297500016606,1.13612019178689,NaN,NaN,NaN
3.8,-3,0.0452428876224153,1.49627034331185,1.2919187313095,0.974991763808066,1.19386574983984,NaN,0.796747978669876,1.03070494225611,1.05799630009185,1.81871158494121,NaN,NaN,NaN
3.6,-60,0.0299005658460809,1.44791389820887,1.186690195005,1.15995611731782,1.14161428726382,NaN,1.02880083744866,1.14374587125081,1.09569636980059,1.45212628444025,NaN,NaN,NaN
3.6,-57,0.0348146968048034,1.44897649640739,1.07064563777372,1.13307854235905,1.09342927445447,NaN,1.04972897757073,0.888550298458405,1.17560102129542,1.23478825372474,NaN,NaN,NaN
3.6,-54,0.0342980781170385,1.54545506217279,0.989168796263365,1.1085366272786,1.02792869100816,NaN,1.07861764124396,0.969400688270847,1.25550567279025,1.4467297015123,NaN,NaN,NaN
3.6,-51,0.038646994883951,1.48227593350725,0.987654328678409,1.11860183039801,1.06095554717408,NaN,0.953404454620964,1.0067702577593,1.33541032428507,1.20424798526671,NaN,NaN,NaN
3.6,-48,0.0393465422153409,1.32409947613455,0.960162717269028,1.10188731758211,1.0323337218202,NaN,1.08485333816963,1.04413982724776,1.23076708203412,0.98532354826142,NaN,NaN,NaN
3.6,-45,0.0331424491699656,1.21870488106024,1.07289876506638,1.08704010463225,0.982628297444674,NaN,1.04097825493623,1.08150939673621,1.22268793460367,0.924658500362511,NaN,NaN,NaN
3.6,-42,0.0284766842752943,1.17413040364917,1.08504741192017,1.08409375656665,1.07486270946018,NaN,0.817601537103008,1.11887896622467,1.23927240135754,0.928020301690114,NaN,NaN,NaN
3.6,-39,0.0315867056691674,1.17387464289633,1.08962854218985,1.10565152082498,1.04304888965857,NaN,0.845362295901297,1.15624853571312,1.28110159672717,0.922212801529635,NaN,NaN,NaN
3.6,-36,0.0330375672243081,1.09309078750944,1.09955668524359,1.07203682024145,1.06548112840754,NaN,0.89304303472315,1.19361810520158,1.16374974753942,0.901353552476865,NaN,NaN,NaN
3.6,-33,0.0325047256036505,1.03263387038928,1.1698430847984,1.05941821732073,0.907643214021411,NaN,0.887136659769022,1.23098767469003,1.08181948916294,0.912550835750922,NaN,NaN,NaN
3.6,-30,0.0261327531540651,1.14228361971111,1.32654433271251,0.995676182952366,1.01874287755533,NaN,0.896384604311881,1.26835724417849,0.986456328622314,0.980239846425509,NaN,NaN,NaN
3.6,-27,0.0229712850615852,1.28761286422582,1.32221513772964,0.959595772328149,1.07983093413906,NaN,1.06063745762709,1.34892371094738,1.028639389574,1.13159697351586,NaN,NaN,NaN
3.6,-24,0.024923062608291,1.3444849323593,1.32446044420832,0.93182679132617,1.05362726468153,NaN,1.17697334482433,1.39644043860183,1.0735352689543,1.26309050443231,NaN,NaN,NaN
3.6,-21,0.0251866824377634,1.43963207003603,1.11243525218387,0.928913622895901,1.04776702731536,NaN,1.07928440563586,1.56916016968828,1.10524936061337,1.19681289215176,NaN,NaN,NaN
3.6,-18,0.0205249354014643,1.57499042822131,1.10774420685761,1.00427912155461,1.06392228861196,NaN,1.05320440520426,1.62855228166686,1.05003009801945,1.21830484252159,NaN,NaN,NaN
3.6,-15,0.0251503534025971,1.59210038310601,1.06820271850677,1.02426151321428,0.967283622091015,NaN,0.921171010489061,1.27132277672318,1.04573714174471,1.18620444722514,NaN,NaN,NaN
3.6,-12,0.0357446204596022,1.49752703941077,1.09309790915106,1.06213480408265,1.02986509371708,NaN,0.808814011886243,1.19932595328708,1.03356251344326,1.03735242410919,NaN,NaN,NaN
3.6,-9,0.0409803355220319,1.39616558884024,1.19188317503277,1.01790508233725,1.09244656534315,NaN,0.775224692480842,0.967722660038287,1.02673897258718,0.930904716670569,NaN,NaN,NaN
3.6,-6,0.0460699231253692,1.46965629026853,1.2311607219414,0.991190707949639,1.15502803696922,NaN,0.818675333461184,1.01182231839488,1.06074883219734,1.19162439834484,NaN,NaN,NaN
3.6,-3,0.0471829504542417,1.5411127109215,1.45122386872579,1.00477425766928,1.21760950859528,NaN,0.802074682066643,1.09115226911018,1.07695299537564,1.92001889371855,NaN,NaN,NaN
3.4,-60,0.0282782744289455,1.57020940808095,1.25466135317861,1.19713145610301,1.14216103274369,NaN,0.993867865871772,1.12650356162759,1.09891044553336,1.5086814129071,NaN,NaN,NaN
3.4,-57,0.033043103594118,1.58052207894165,1.14388748810594,1.17903453332644,1.08324488718989,NaN,0.985281201454719,0.926631321525212,1.1880950981148,1.30638929355778,NaN,NaN,NaN
3.4,-54,0.0329415464888917,1.63949338860715,1.05234050010926,1.15542596351247,1.06225002451919,NaN,1.01134677676122,1.03683494149865,1.27727975069624,1.4783132215065,NaN,NaN,NaN
3.4,-51,0.036650814569237,1.55564873605873,1.04079690747284,1.15469740714996,1.08671377412524,NaN,0.915664543329936,1.08306879826816,1.36646440327767,1.19278299142905,NaN,NaN,NaN
3.4,-48,0.0405724128151268,1.43435978278002,1.01216649813499,1.13151134118624,1.04590724363566,NaN,1.0971403311855,1.12930265503766,1.27700092444368,0.993071151126612,NaN,NaN,NaN
3.4,-45,0.0315166006065446,1.36258689694735,1.13588242062662,1.10226189448791,0.98049034574148,NaN,1.03563714415804,1.17553651180716,1.25687550918099,0.915316442860012,NaN,NaN,NaN
3.4,-42,0.0292361036811437,1.30374531456526,1.15472638344373,1.08746886359303,1.06283593438899,NaN,0.790875499036281,1.22177036857666,1.25636355687891,0.926288715098359,NaN,NaN,NaN
3.4,-39,0.0313018148979097,1.25963809990478,1.10699910758203,1.1041464623935,1.06694754894312,NaN,0.81180841104655,1.26800422534616,1.28827957362206,0.950130583495759,NaN,NaN,NaN
3.4,-36,0.0306520028771004,1.16884020800801,1.18036968382924,1.07720036048584,1.05113529344714,NaN,0.854102982660348,1.31423808211566,1.22030534801931,0.931332911048464,NaN,NaN,NaN
3.4,-33,0.0316384858414224,1.09362217374432,1.35905186276263,1.05053783113944,0.883837794385964,NaN,0.888593772554345,1.36047193888516,1.13494245159718,0.919180699150424,NaN,NaN,NaN
3.4,-30,0.0188137567009875,1.23827567400224,1.44493448917042,0.99368413668408,0.952048932163186,NaN,0.838109234893647,1.40670579565466,1.04497304984599,1.01731545663402,NaN,NaN,NaN
3.4,-27,0.0236870930107094,1.38886144848063,1.42394676230168,0.973389929983657,1.00977690488139,NaN,1.02238535141417,1.46082211466673,1.07416540516143,1.18721218443283,NaN,NaN,NaN
3.4,-24,0.0279263606158997,1.45945261275206,1.40997439755221,0.941965257258659,1.02687284779072,NaN,1.15358729721866,1.43586706196464,1.10643361767637,1.34477294972684,NaN,NaN,NaN
3.4,-21,0.0265800689260613,1.52621470367935,1.2044830426875,0.947712330411241,1.07148540949901,NaN,1.04707983548864,1.62546292060071,1.13244224624312,1.27947886724373,NaN,NaN,NaN
3.4,-18,0.0254069712073186,1.64632242462618,1.1885740673182,1.03398750444696,1.1316286630365,NaN,1.02260020220502,1.65673599512785,1.08125661981862,1.31421128297776,NaN,NaN,NaN
3.4,-15,0.0315878140850343,1.7154408042275,1.18892849667652,1.07632571909485,0.988539900549037,NaN,0.898969100242303,1.22931733820983,1.0610707363642,1.26530209186134,NaN,NaN,NaN
3.4,-12,0.0407652082585065,1.62274960155357,1.25215490852616,1.09579886160714,1.04412974084207,NaN,0.787731673747086,1.22114610425449,1.06187096392234,1.09971417264445,NaN,NaN,NaN
3.4,-9,0.048204431144122,1.49097070098602,1.33034188990425,1.05973307242031,1.09971958113509,NaN,0.769758838702711,0.974904980457825,1.06111782551669,1.01614765054914,NaN,NaN,NaN
3.4,-6,0.0502271275494997,1.54390162011988,1.41253619226991,1.01200799183098,1.15530942142812,NaN,0.854090337980798,1.04153663574993,1.0976770868259,1.28287126309308,NaN,NaN,NaN
3.4,-3,0.0507260379950599,1.59226881212673,1.71904924900322,1.01807778230795,1.21089926172115,NaN,0.824674690450901,1.15493448262135,1.11213448031077,2.07489229671113,NaN,NaN,NaN
3.2,-60,0.027036562615066,1.66170853721319,1.32092335904022,1.20913967108003,1.11084343055498,NaN,0.936764342052309,1.12002866905073,1.1110920879224,1.55519092248032,NaN,NaN,NaN
3.2,-57,0.0303101653713985,1.69043475894545,1.2385276453392,1.200032724026,1.04842230636412,NaN,0.886479260350012,0.98689635224527,1.20225696190505,1.3911370284712,NaN,NaN,NaN
3.2,-54,0.0315851856962394,1.719209274661,1.12773705620891,1.16024102159712,1.0533694125816,NaN,0.948080585492532,1.10060435011609,1.2934218358877,1.52916944140767,NaN,NaN,NaN
3.2,-51,0.0337294345041995,1.61686185544508,1.10416861031582,1.1440281033442,1.09210617350084,NaN,0.908213183802798,1.15372514467219,1.38458670987034,1.19392349803679,NaN,NaN,NaN
3.2,-48,0.0395817263402824,1.5213155829981,1.0731743894886,1.13574830742952,1.03019161151299,NaN,1.05620732236389,1.20684593922829,1.32700432909464,0.986668425965149,NaN,NaN,NaN
3.2,-45,0.0310424314727099,1.50997252192432,1.17991752409348,1.11866636862442,0.98101955621303,NaN,1.03025178937469,1.25996673378439,1.30197365812888,0.923826405188345,NaN,NaN,NaN
3.2,-42,0.0303078738370769,1.47926539251031,1.19690448748876,1.10448092348756,1.07701326799052,NaN,0.780623102408177,1.31308752834049,1.28882803025123,0.935623625166618,NaN,NaN,NaN
3.2,-39,0.0309464979418354,1.40943427900574,1.1160025801661,1.1071626443762,1.0758563080351,NaN,0.790211413215579,1.36620832289659,1.30791285804148,0.962506139895478,NaN,NaN,NaN
3.2,-36,0.0284240565542979,1.30185449893559,1.30188822057195,1.07165398545104,1.03528541717741,NaN,0.821166824405543,1.41932911745269,1.29557112153247,0.946938711696439,NaN,NaN,NaN
3.2,-33,0.0289938619289206,1.2065599490471,1.58482093055214,1.02804046957211,0.889824588113259,NaN,0.84112093574073,1.47244991200879,1.20739288469309,0.952867283289881,NaN,NaN,NaN
3.2,-30,0.0153631755422368,1.34348231183694,1.57736407892105,0.982324163762207,0.935663690458545,NaN,0.779717305304041,1.52557070656489,1.13021299963294,1.06423398094954,NaN,NaN,NaN
3.2,-27,0.0256810226574317,1.50061455533348,1.55161149405243,0.965154801093051,0.982927493240775,NaN,0.975707550442672,1.57284330870635,1.14272360331406,1.29074102713254,NaN,NaN,NaN
3.2,-24,0.0299578800349931,1.5639616791082,1.52810708488879,0.949740624042603,1.02348948761723,NaN,1.1114098886784,1.38877914729322,1.15058079798761,1.5059148318611,NaN,NaN,NaN
3.2,-21,0.0277930957535299,1.58520492364179,1.33670226202628,0.9792498373727,1.08602468770014,NaN,0.986085191278581,1.64901362049058,1.13193751870968,1.42509607601601,NaN,NaN,NaN
3.2,-18,0.0306436544116659,1.69621898295421,1.3005733244603,1.06718492799413,1.14475580458561,NaN,0.987161933737719,1.59918742794164,1.09952006914954,1.4557902965398,NaN,NaN,NaN
3.2,-15,0.0390603341196472,1.78951449861137,1.31615049953846,1.13109788629793,1.00532415209854,NaN,0.870883364290922,1.18066917604435,1.07268945859625,1.37976723365324,NaN,NaN,NaN
3.2,-12,0.0465351184419912,1.70612680258518,1.39913365054148,1.13781025248157,1.06050834046368,NaN,0.773759897332211,1.21191993254456,1.08598340825007,1.20089009877912,NaN,NaN,NaN
3.2,-9,0.0547767710459035,1.55808663407858,1.47244997760202,1.10248001663783,1.11569252882882,NaN,0.785097900112512,1.0148319609013,1.10571884343837,1.13047356203535,NaN,NaN,NaN
3.2,-6,0.0552375977191345,1.61384774660653,1.64435176270999,1.04542489621939,1.17087671719396,NaN,0.880162648494093,1.09940317124632,1.14590760114333,1.42949600010975,NaN,NaN,NaN
3.2,-3,0.0574130130136174,1.66574785052676,2.07159152863624,1.04573878835272,1.2260609055591,NaN,0.841621530644997,1.21057176716415,1.15849530384176,2.28894071750115,NaN,NaN,NaN
3,-60,0.0291136430951882,1.76424437947963,1.40429042897943,1.20435858952844,1.0501340744017,NaN,0.888975749955747,1.16971782530992,1.11396014761179,1.66473910872462,NaN,NaN,NaN
3,-57,0.03042493361662,1.83624758365731,1.36427327594046,1.20235588280584,1.0211538944151,NaN,0.81903901739709,1.06177414101342,1.2120763197408,1.53364729469138,NaN,NaN,NaN
3,-54,0.0315132246510598,1.84389593162192,1.23028075838122,1.15432833481845,1.0452077904263,NaN,0.91230998237179,1.15599015211273,1.31019249186981,1.64214831351649,NaN,NaN,NaN
3,-51,0.0320148921730007,1.72698301284066,1.21253485197565,1.1327249770511,1.08667413481614,NaN,0.898512772846361,1.20761585061985,1.40830866399882,1.24770152131921,NaN,NaN,NaN
3,-48,0.0382828277228501,1.62783686707929,1.15036607285616,1.13545295265288,1.00346664269485,NaN,0.989528144314915,1.25924154912698,1.37575199206073,0.986136096306752,NaN,NaN,NaN
3,-45,0.0316963651608509,1.63106540948453,1.21281157493169,1.13234282212236,0.98202489392198,NaN,1.01020862040501,1.31086724763411,1.35017908550458,0.950022925359765,NaN,NaN,NaN
3,-42,0.0307422243997863,1.63054968417855,1.22077260317326,1.12874492307291,1.09331670462673,NaN,0.75830251307744,1.36249294614123,1.33123141094383,0.99102158269933,NaN,NaN,NaN
3,-39,0.0325747853785142,1.56066982273874,1.15547957920178,1.11056579581016,1.06661441674745,NaN,0.757415746959066,1.41411864464836,1.34745250091283,1.00395557000198,NaN,NaN,NaN
3,-36,0.0280917885938081,1.42641582268211,1.43821848393795,1.06328103307735,1.04331129119123,NaN,0.778021836525318,1.46574434315548,1.33902588013613,0.96209786828824,NaN,NaN,NaN
3,-33,0.0272768945517582,1.32871526846492,1.76483281371752,1.0119912510147,0.923008222036564,NaN,0.798266495815503,1.51737004166261,1.25853956990253,0.998080840441957,NaN,NaN,NaN
3,-30,0.0165717277904478,1.42987215604596,1.74918125827039,0.960878163947382,0.98730385450721,NaN,0.729306790982939,1.56899574016974,1.18388560981519,1.09566488193424,NaN,NaN,NaN
3,-27,0.0279600284946897,1.59404877132956,1.72062224177215,0.947443895861135,0.991260257340509,NaN,0.920737218117291,1.62500950818893,1.18724263127212,1.41056835861847,NaN,NaN,NaN
3,-24,0.029531441662051,1.63752397354392,1.63604427497663,0.96355418268953,1.03289135117989,NaN,1.05302835436409,1.30609504844502,1.18145967417246,1.70202766730751,NaN,NaN,NaN
3,-21,0.0294670630707477,1.63315218865785,1.50965542933754,1.02161011870267,1.08600753735649,NaN,0.931630918400562,1.65563882867997,1.13368937769953,1.59323654316644,NaN,NaN,NaN
3,-18,0.0364341890552955,1.73656333843738,1.45342580065201,1.10924881182251,1.11868256618944,NaN,0.942350271162942,1.56640039883877,1.10348126550153,1.62151929988406,NaN,NaN,NaN
3,-15,0.0453626862102674,1.83042414555994,1.46271688217836,1.17813981834044,1.01356333488288,NaN,0.843791120691733,1.18603505174296,1.0869350338902,1.53839555283741,NaN,NaN,NaN
3,-12,0.0507519039504064,1.75019294895665,1.57247069262772,1.17283521755427,1.06785490743192,NaN,0.784556170977763,1.16987911418359,1.11226511372343,1.34043021298853,NaN,NaN,NaN
3,-9,0.0598556353221021,1.59679778099976,1.66067927648283,1.12704214804573,1.12214647998096,NaN,0.816213394798753,1.08563568780254,1.15788796359632,1.27381377731816,NaN,NaN,NaN
3,-6,0.0594829341119284,1.67026130121638,1.92839895147048,1.08096645328538,1.17643805253,NaN,0.909531690516171,1.18726981440955,1.19335117921883,1.62962257089218,NaN,NaN,NaN
3,-3,0.0648368479661606,1.74364981340714,2.47634546982452,1.08971261424226,1.23072962507904,NaN,0.86149569448958,1.22135191545652,1.19524026150492,2.47689449005177,NaN,NaN,NaN
2.8,-60,0.032403757699942,1.90372760848372,1.50908921608891,1.21053286035145,1.00164250479618,NaN,0.872444874180265,1.23837419262027,1.12751138998969,1.8290131198793,NaN,NaN,NaN
2.8,-57,0.0333251012952085,2.02065056957336,1.53090421197524,1.20326984570849,1.01987552089872,NaN,0.790238458710255,1.09638212806086,1.2290613900456,1.75426854179931,NaN,NaN,NaN
2.8,-54,0.0317159688951413,2.00002172463203,1.38452375085104,1.15920159052081,1.04494292185038,NaN,0.883008557810499,1.16729684740107,1.33061139010151,1.81244976626261,NaN,NaN,NaN
2.8,-51,0.0317855820771248,1.85323933578819,1.38757820294697,1.14470709414062,1.05483972247076,NaN,0.852090967846304,1.22869317721473,1.43216139015742,1.36204414410617,NaN,NaN,NaN
2.8,-48,0.0375464254446329,1.74150589964185,1.26914123838889,1.15596211950303,0.964662882347625,NaN,0.92572242846793,1.29008950702839,1.41126939682268,1.03263210776524,NaN,NaN,NaN
2.8,-45,0.0337256200873388,1.73457477987651,1.27913825749291,1.15522722399706,0.974579322031611,NaN,0.981666554546585,1.35148583684206,1.39682705491887,0.99760689637866,NaN,NaN,NaN
2.8,-42,0.0325171269411394,1.72783980409842,1.2800216487027,1.15107988018972,1.10152255397254,NaN,0.731411403534334,1.41288216665572,1.38857599925061,1.08841529196025,NaN,NaN,NaN
2.8,-39,0.0360052443577008,1.64002698816951,1.24558890551283,1.10763815899056,1.07246706221005,NaN,0.719808187086036,1.47427849646938,1.37668781107839,1.09669481988768,NaN,NaN,NaN
2.8,-36,0.0294206901722016,1.52627107100761,1.6017636493777,1.05405920058018,1.09866458300447,NaN,0.729409104870822,1.53567482628304,1.36640508937828,1.01919421974745,NaN,NaN,NaN
2.8,-33,0.0272712721050651,1.46402287575955,1.94118383807313,1.00716896320886,0.988247391465053,NaN,0.767918040644451,1.5970711560967,1.29363924470344,1.05476277427072,NaN,NaN,NaN
2.8,-30,0.0210857385075321,1.5189541456389,1.97160041698929,0.958499472479073,1.04232505516286,NaN,0.686102117316689,1.65846748591036,1.21524434122972,1.11641622490981,NaN,NaN,NaN
2.8,-27,0.0312767681836342,1.66030041215684,1.91542593194751,0.957778512716689,1.03116123140787,NaN,0.850634789085092,1.71060404467949,1.22099055983914,1.49974604327227,NaN,NaN,NaN
2.8,-24,0.029759886943832,1.6987570124071,1.77169659667273,0.996118624975081,1.04464878045642,NaN,0.969515738337875,1.35403268606353,1.21390378192887,1.8346497945741,NaN,NaN,NaN
2.8,-21,0.0329397989643957,1.68530377282959,1.73042724114112,1.06744066443794,1.07245051834534,NaN,0.891017863213202,1.71314752301919,1.1497926533429,1.71181818598865,NaN,NaN,NaN
2.8,-18,0.0434823043169649,1.7777339028862,1.64132078469716,1.15439779997792,1.09867637826134,NaN,0.90423369976028,1.6284336102946,1.11987262432324,1.76629292738084,NaN,NaN,NaN
2.8,-15,0.051445444908633,1.88062285401593,1.65254698300944,1.19915217231781,1.00622110906494,NaN,0.827842877603456,1.22625828919118,1.11444063424453,1.71654568159911,NaN,NaN,NaN
2.8,-12,0.0545948074585763,1.80277453180377,1.83310570230605,1.1928292196438,1.05978578519158,NaN,0.806770685553606,1.1800216016268,1.15695164654289,1.52560561921756,NaN,NaN,NaN
2.8,-9,0.0628936209251946,1.65265600547942,1.95144455080121,1.15361103822056,1.11335046131823,NaN,0.854334428794658,1.16349317263812,1.21178090479451,1.47536862952587,NaN,NaN,NaN
2.8,-6,0.0630977506878554,1.73695388824491,2.29925714689782,1.11853540673499,1.16691513744487,NaN,0.926912964564463,1.30638683849131,1.23101185505533,1.80305585934018,NaN,NaN,NaN
2.8,-3,0.0706354658919291,1.82433685752024,2.9183987087671,1.14123232844475,1.22047981357152,NaN,0.879496227488617,1.23340346733162,1.21703814933694,2.53621171161089,NaN,NaN,NaN
2.6,-60,0.0335244924091569,2.08165461180769,1.66833801440254,1.23482926633451,1.01337042661955,NaN,0.867102569744948,1.30732673699174,1.18307474346985,2.057807368989,NaN,NaN,NaN
2.6,-57,0.0352626912944438,2.21802898439038,1.77240264828208,1.21460019173736,1.03610482486533,NaN,0.764548021604849,1.09165376812534,1.28124240943211,2.02798092531963,NaN,NaN,NaN
2.6,-54,0.0313488356209903,2.17757510325245,1.61379008042146,1.17709198116305,1.01782705110885,NaN,0.858462883298656,1.15369310274888,1.37941007539438,2.01024288039077,NaN,NaN,NaN
2.6,-51,0.0335349280689439,1.99501373196156,1.62444589837268,1.18096044508295,1.01519291244313,NaN,0.799111143052495,1.22842985707464,1.47757774135665,1.50432994196007,NaN,NaN,NaN
2.6,-48,0.0388259318975431,1.86691296795261,1.43538980302446,1.19583031375773,0.920894509662447,NaN,0.86490295103772,1.30316661140041,1.46987304224303,1.12614685738866,NaN,NaN,NaN
